card_id,card_number,card_number_masked,customer_id,issue_date,card_type,card_status,card_country,risk_segment
C0001129,4667669019163890,XXXX-XXXX-XXXX-3890,U215556,2022-07-18,DEBIT,ACTIVE,IN,LOW
C0001130,4536820178977271,XXXX-XXXX-XXXX-7271,U405832,2023-06-03,DEBIT,ACTIVE,IN,LOW
C0001131,4573769529464767,XXXX-XXXX-XXXX-4767,U727496,2022-09-05,CREDIT,ACTIVE,GB,LOW
C0001132,4276123328960169,XXXX-XXXX-XXXX-0169,U690311,2022-08-31,CREDIT,ACTIVE,AE,LOW
C0001133,4145780914704790,XXXX-XXXX-XXXX-4790,U960024,2020-10-15,CREDIT,ACTIVE,SG,LOW
C0001134,4840338729670438,XXXX-XXXX-XXXX-0438,U582611,2020-04-30,CREDIT,ACTIVE,IN,HIGH
C0001135,4426824258028227,XXXX-XXXX-XXXX-8227,U466128,2021-08-18,DEBIT,ACTIVE,SG,LOW
C0001136,4119062313805266,XXXX-XXXX-XXXX-5266,U810685,2021-12-11,DEBIT,ACTIVE,IN,LOW
C0001137,4200160142135494,XXXX-XXXX-XXXX-5494,U219951,2021-01-02,CREDIT,ACTIVE,SG,LOW
C0001138,4319416036976492,XXXX-XXXX-XXXX-6492,U999873,2020-12-02,CREDIT,ACTIVE,IN,LOW
C0001139,4221465420827693,XXXX-XXXX-XXXX-7693,U828156,2020-01-24,PREPAID,ACTIVE,US,LOW
C0001140,4764972955998106,XXXX-XXXX-XXXX-8106,U763537,2023-05-21,CREDIT,ACTIVE,AE,LOW
C0001141,4115118776340951,XXXX-XXXX-XXXX-0951,U736438,2022-02-23,DEBIT,ACTIVE,IN,LOW
C0001142,4496401537146994,XXXX-XXXX-XXXX-6994,U773875,2022-04-12,PREPAID,ACTIVE,US,HIGH
C0001143,4933208325071867,XXXX-XXXX-XXXX-1867,U617338,2023-01-06,CREDIT,ACTIVE,IN,LOW
C0001144,4089514757969960,XXXX-XXXX-XXXX-9960,U421976,2020-06-15,PREPAID,ACTIVE,AE,MEDIUM
C0001145,4733411540712237,XXXX-XXXX-XXXX-2237,U745343,2020-03-23,CREDIT,ACTIVE,IN,LOW
C0001146,4489145365913405,XXXX-XXXX-XXXX-3405,U315935,2022-12-20,DEBIT,ACTIVE,CA,LOW
C0001147,4503547311633141,XXXX-XXXX-XXXX-3141,U662363,2023-10-03,DEBIT,ACTIVE,US,LOW
C0001148,4038415915717405,XXXX-XXXX-XXXX-7405,U915593,2022-09-02,DEBIT,ACTIVE,IN,MEDIUM
C0001149,4275015980809527,XXXX-XXXX-XXXX-9527,U405404,2020-10-28,CREDIT,ACTIVE,US,LOW
C0001150,4521370400744468,XXXX-XXXX-XXXX-4468,U532127,2022-01-17,DEBIT,ACTIVE,US,HIGH
C0001151,4023185501272745,XXXX-XXXX-XXXX-2745,U251922,2023-07-30,DEBIT,ACTIVE,IN,LOW
C0001152,4160721269734688,XXXX-XXXX-XXXX-4688,U119487,2020-11-13,PREPAID,ACTIVE,IN,MEDIUM
C0001153,4671617437769470,XXXX-XXXX-XXXX-9470,U934601,2021-07-18,CREDIT,ACTIVE,IN,LOW
C0001154,4732385721875699,XXXX-XXXX-XXXX-5699,U269402,2021-09-15,CREDIT,ACTIVE,CA,MEDIUM
C0001155,4749216215184437,XXXX-XXXX-XXXX-4437,U127788,2022-09-19,CREDIT,ACTIVE,IN,MEDIUM
C0001156,4716327791154779,XXXX-XXXX-XXXX-4779,U561231,2020-03-22,CREDIT,ACTIVE,IN,LOW
C0001157,4541113517988703,XXXX-XXXX-XXXX-8703,U132208,2022-02-24,DEBIT,ACTIVE,IN,MEDIUM
C0001158,4771287156016903,XXXX-XXXX-XXXX-6903,U444644,2024-03-10,DEBIT,ACTIVE,IN,LOW
C0001159,4257353336351723,XXXX-XXXX-XXXX-1723,U757918,2024-06-22,CREDIT,ACTIVE,IN,LOW
C0001160,4946536503944615,XXXX-XXXX-XXXX-4615,U445196,2020-12-25,PREPAID,ACTIVE,IN,LOW
C0001161,4271070546376484,XXXX-XXXX-XXXX-6484,U355371,2020-07-10,DEBIT,ACTIVE,US,LOW
C0001162,4221156355006323,XXXX-XXXX-XXXX-6323,U714768,2024-01-29,DEBIT,ACTIVE,AE,MEDIUM
C0001163,4882009140369195,XXXX-XXXX-XXXX-9195,U166182,2021-05-13,DEBIT,ACTIVE,IN,MEDIUM
C0001164,4036636609109370,XXXX-XXXX-XXXX-9370,U670491,2020-08-13,PREPAID,ACTIVE,SG,LOW
C0001165,4214823592789061,XXXX-XXXX-XXXX-9061,U111573,2020-01-15,PREPAID,ACTIVE,IN,LOW
C0001166,4366961412578165,XXXX-XXXX-XXXX-8165,U332683,2023-03-07,DEBIT,ACTIVE,US,LOW
C0001167,4025771457198469,XXXX-XXXX-XXXX-8469,U640284,2024-08-23,CREDIT,ACTIVE,IN,HIGH
C0001168,4821180214989224,XXXX-XXXX-XXXX-9224,U830066,2021-01-06,CREDIT,ACTIVE,GB,LOW
C0001169,4402835999986161,XXXX-XXXX-XXXX-6161,U132205,2024-08-23,PREPAID,ACTIVE,US,MEDIUM
C0001170,4985626894350166,XXXX-XXXX-XXXX-0166,U800746,2020-08-25,DEBIT,ACTIVE,GB,MEDIUM
C0001171,4099336679230651,XXXX-XXXX-XXXX-0651,U443933,2021-12-06,DEBIT,ACTIVE,IN,MEDIUM
C0001172,4726209486891823,XXXX-XXXX-XXXX-1823,U860099,2022-07-21,CREDIT,ACTIVE,IN,LOW
C0001173,4341990552253198,XXXX-XXXX-XXXX-3198,U250950,2024-05-30,PREPAID,ACTIVE,AE,LOW
C0001174,4701959387535700,XXXX-XXXX-XXXX-5700,U898237,2022-11-28,DEBIT,ACTIVE,US,HIGH
C0001175,4552985726215769,XXXX-XXXX-XXXX-5769,U538634,2021-09-25,DEBIT,ACTIVE,IN,MEDIUM
C0001176,4694230838637352,XXXX-XXXX-XXXX-7352,U328494,2022-03-08,DEBIT,ACTIVE,GB,MEDIUM
C0001177,4842302224450637,XXXX-XXXX-XXXX-0637,U478822,2022-06-16,DEBIT,ACTIVE,GB,MEDIUM
C0001178,4776391699219939,XXXX-XXXX-XXXX-9939,U228148,2022-01-13,DEBIT,BLOCKED,US,HIGH
C0001179,4474851453505510,XXXX-XXXX-XXXX-5510,U645363,2022-02-05,CREDIT,ACTIVE,US,LOW
C0001180,4991912537355318,XXXX-XXXX-XXXX-5318,U256485,2023-09-20,DEBIT,ACTIVE,US,LOW
C0001181,4560349636579353,XXXX-XXXX-XXXX-9353,U285274,2024-03-29,PREPAID,BLOCKED,US,LOW
C0001182,4850727923495251,XXXX-XXXX-XXXX-5251,U121424,2023-03-26,CREDIT,ACTIVE,IN,LOW
C0001183,4044990317178344,XXXX-XXXX-XXXX-8344,U174771,2021-12-21,DEBIT,ACTIVE,IN,LOW
C0001184,4317766708263099,XXXX-XXXX-XXXX-3099,U847225,2020-12-27,CREDIT,ACTIVE,US,LOW
C0001185,4924456422971113,XXXX-XXXX-XXXX-1113,U128442,2021-12-27,CREDIT,ACTIVE,US,LOW
C0001186,4666120077623390,XXXX-XXXX-XXXX-3390,U491339,2021-09-22,DEBIT,ACTIVE,IN,LOW
C0001187,4026125399187793,XXXX-XXXX-XXXX-7793,U301109,2023-11-13,CREDIT,ACTIVE,IN,MEDIUM
C0001188,4056785647072566,XXXX-XXXX-XXXX-2566,U459300,2023-09-17,DEBIT,ACTIVE,IN,LOW
C0001189,4365851520358566,XXXX-XXXX-XXXX-8566,U804689,2023-01-18,DEBIT,ACTIVE,IN,MEDIUM
C0001190,4396665528455305,XXXX-XXXX-XXXX-5305,U764630,2020-01-03,DEBIT,ACTIVE,US,LOW
C0001191,4589888162414403,XXXX-XXXX-XXXX-4403,U691562,2024-03-28,CREDIT,ACTIVE,US,LOW
C0001192,4287825693460050,XXXX-XXXX-XXXX-0050,U830661,2022-01-26,DEBIT,ACTIVE,AE,LOW
C0001193,4045739090008568,XXXX-XXXX-XXXX-8568,U625216,2020-07-23,DEBIT,ACTIVE,US,LOW
C0001194,4942057485177353,XXXX-XXXX-XXXX-7353,U329238,2023-02-26,CREDIT,ACTIVE,GB,LOW
C0001195,4261699777472812,XXXX-XXXX-XXXX-2812,U947626,2023-03-21,DEBIT,ACTIVE,IN,HIGH
C0001196,4684048791163079,XXXX-XXXX-XXXX-3079,U484844,2022-02-02,CREDIT,ACTIVE,GB,MEDIUM
C0001197,4201242946562004,XXXX-XXXX-XXXX-2004,U474709,2022-05-08,DEBIT,ACTIVE,CA,MEDIUM
C0001198,4846606812679172,XXXX-XXXX-XXXX-9172,U586539,2024-07-31,CREDIT,ACTIVE,IN,LOW
C0001199,4860506348402390,XXXX-XXXX-XXXX-2390,U241455,2023-06-04,DEBIT,ACTIVE,IN,LOW
